ID	ra_center	dec_center
680	115.783781	-64.019238
681	119.737609	-64.019238
682	123.691437	-64.019238
683	127.645265	-64.019238
684	131.599093	-64.019238
685	135.552921	-64.019238
686	139.506749	-64.019238
687	143.460577	-64.019238
688	147.414405	-64.019238
689	151.368233	-64.019238
690	155.322061	-64.019238
691	159.275889	-64.019238
692	163.229717	-64.019238
693	167.183545	-64.019238
694	171.137373	-64.019238
695	175.091201	-64.019238
696	179.045028	-64.019238
697	182.998856	-64.019238
698	186.952684	-64.019238
699	190.906512	-64.019238
700	194.860340	-64.019238
701	198.814168	-64.019238
702	202.767996	-64.019238
703	206.721824	-64.019238
704	210.675652	-64.019238
705	214.629480	-64.019238
706	218.583308	-64.019238
707	222.537136	-64.019238
708	226.490964	-64.019238
709	230.444792	-64.019238
710	234.398620	-64.019238
711	238.352448	-64.019238
712	242.306276	-64.019238
713	246.260104	-64.019238
714	250.213932	-64.019238
715	254.167760	-64.019238
716	258.121588	-64.019238
717	262.075416	-64.019238
718	266.029244	-64.019238
719	269.983072	-64.019238
720	273.936900	-64.019238
721	277.890728	-64.019238
722	281.844556	-64.019238
723	285.798384	-64.019238
724	289.752212	-64.019238
725	293.706040	-64.019238
726	297.659868	-64.019238
727	301.613696	-64.019238
728	305.567524	-64.019238
729	309.521352	-64.019238
730	313.475180	-64.019238
731	317.429008	-64.019238
732	321.382836	-64.019238
733	325.336664	-64.019238
734	329.290492	-64.019238
735	333.244320	-64.019238
736	337.198147	-64.019238
737	341.151975	-64.019238
738	345.105803	-64.019238
739	349.059631	-64.019238
740	353.013459	-64.019238
741	356.967287	-64.019238
742	1.610766	-62.287187
743	5.335286	-62.287187
744	9.059806	-62.287187
745	12.784325	-62.287187
746	16.508845	-62.287187
747	20.233365	-62.287187
748	23.957885	-62.287187
749	27.682404	-62.287187
750	31.406924	-62.287187
751	35.131444	-62.287187
752	38.855964	-62.287187
753	42.580484	-62.287187
754	46.305003	-62.287187
755	50.029523	-62.287187
756	53.754043	-62.287187
757	57.478563	-62.287187
758	61.203083	-62.287187
759	64.927602	-62.287187
760	68.652122	-62.287187
761	72.376642	-62.287187
762	76.101162	-62.287187
763	79.825682	-62.287187
764	83.550201	-62.287187
765	87.274721	-62.287187
766	90.999241	-62.287187
767	94.723761	-62.287187
768	98.448281	-62.287187
769	102.172800	-62.287187
770	105.897320	-62.287187
771	109.621840	-62.287187
772	113.346360	-62.287187
773	117.070880	-62.287187
774	120.795399	-62.287187
775	124.519919	-62.287187
776	128.244439	-62.287187
777	131.968959	-62.287187
778	135.693479	-62.287187
779	139.417998	-62.287187
780	143.142518	-62.287187
781	146.867038	-62.287187
782	150.591558	-62.287187
783	154.316078	-62.287187
784	158.040597	-62.287187
785	161.765117	-62.287187
786	165.489637	-62.287187
787	169.214157	-62.287187
788	172.938677	-62.287187
789	176.663196	-62.287187
790	180.387716	-62.287187
791	184.112236	-62.287187
792	187.836756	-62.287187
793	191.561276	-62.287187
794	195.285795	-62.287187
795	199.010315	-62.287187
796	202.734835	-62.287187
797	206.459355	-62.287187
798	210.183875	-62.287187
799	213.908394	-62.287187
800	217.632914	-62.287187
801	221.357434	-62.287187
802	225.081954	-62.287187
803	228.806473	-62.287187
804	232.530993	-62.287187
805	236.255513	-62.287187
806	239.980033	-62.287187
807	243.704553	-62.287187
808	247.429072	-62.287187
809	251.153592	-62.287187
810	254.878112	-62.287187
811	258.602632	-62.287187
812	262.327152	-62.287187
813	266.051671	-62.287187
814	269.776191	-62.287187
815	273.500711	-62.287187
816	277.225231	-62.287187
817	280.949751	-62.287187
818	284.674270	-62.287187
819	288.398790	-62.287187
820	292.123310	-62.287187
821	295.847830	-62.287187
822	299.572350	-62.287187
823	303.296869	-62.287187
824	307.021389	-62.287187
825	310.745909	-62.287187
826	314.470429	-62.287187
827	318.194949	-62.287187
828	321.919468	-62.287187
829	325.643988	-62.287187
830	329.368508	-62.287187
831	333.093028	-62.287187
832	336.817548	-62.287187
833	340.542067	-62.287187
834	344.266587	-62.287187
835	347.991107	-62.287187
836	351.715627	-62.287187
837	355.440147	-62.287187
838	359.164666	-62.287187
839	2.414728	-60.555136
840	5.938123	-60.555136
841	9.461518	-60.555136
842	12.984913	-60.555136
843	16.508308	-60.555136
844	20.031702	-60.555136
845	23.555097	-60.555136
846	27.078492	-60.555136
847	30.601887	-60.555136
848	34.125282	-60.555136
849	37.648677	-60.555136
850	41.172072	-60.555136
851	44.695466	-60.555136
852	48.218861	-60.555136
853	51.742256	-60.555136
854	55.265651	-60.555136
855	58.789046	-60.555136
856	62.312441	-60.555136
857	65.835835	-60.555136
858	69.359230	-60.555136
859	72.882625	-60.555136
860	76.406020	-60.555136
861	79.929415	-60.555136
862	83.452810	-60.555136
863	86.976205	-60.555136
864	90.499599	-60.555136
865	94.022994	-60.555136
866	97.546389	-60.555136
867	101.069784	-60.555136
868	104.593179	-60.555136
869	108.116574	-60.555136
870	111.639969	-60.555136
871	115.163363	-60.555136
872	118.686758	-60.555136
873	122.210153	-60.555136
874	125.733548	-60.555136
875	129.256943	-60.555136
876	132.780338	-60.555136
877	136.303732	-60.555136
878	139.827127	-60.555136
879	143.350522	-60.555136
880	146.873917	-60.555136
881	150.397312	-60.555136
882	153.920707	-60.555136
883	157.444102	-60.555136
884	160.967496	-60.555136
885	164.490891	-60.555136
886	168.014286	-60.555136
887	171.537681	-60.555136
888	175.061076	-60.555136
889	178.584471	-60.555136
890	182.107866	-60.555136
891	185.631260	-60.555136
892	189.154655	-60.555136
893	192.678050	-60.555136
894	196.201445	-60.555136
895	199.724840	-60.555136
896	203.248235	-60.555136
897	206.771629	-60.555136
898	210.295024	-60.555136
899	213.818419	-60.555136
900	217.341814	-60.555136
901	220.865209	-60.555136
902	224.388604	-60.555136
903	227.911999	-60.555136
904	231.435393	-60.555136
905	234.958788	-60.555136
906	238.482183	-60.555136
907	242.005578	-60.555136
908	245.528973	-60.555136
909	249.052368	-60.555136
910	252.575762	-60.555136
911	256.099157	-60.555136
912	259.622552	-60.555136
913	263.145947	-60.555136
914	266.669342	-60.555136
915	270.192737	-60.555136
916	273.716132	-60.555136
917	277.239526	-60.555136
918	280.762921	-60.555136
919	284.286316	-60.555136
920	287.809711	-60.555136
921	291.333106	-60.555136
922	294.856501	-60.555136
923	298.379896	-60.555136
924	301.903290	-60.555136
925	305.426685	-60.555136
926	308.950080	-60.555136
927	312.473475	-60.555136
928	315.996870	-60.555136
929	319.520265	-60.555136
930	323.043659	-60.555136
931	326.567054	-60.555136
932	330.090449	-60.555136
933	333.613844	-60.555136
934	337.137239	-60.555136
935	340.660634	-60.555136
936	344.184029	-60.555136
937	347.707423	-60.555136
938	351.230818	-60.555136
939	354.754213	-60.555136
940	358.277608	-60.555136
941	0.839009	-58.823085
942	4.184788	-58.823085
943	7.530567	-58.823085
944	10.876346	-58.823085
945	14.222126	-58.823085
946	17.567905	-58.823085
947	20.913684	-58.823085
948	24.259464	-58.823085
949	27.605243	-58.823085
950	30.951022	-58.823085
951	34.296801	-58.823085
952	37.642581	-58.823085
953	40.988360	-58.823085
954	44.334139	-58.823085
955	47.679919	-58.823085
956	51.025698	-58.823085
957	54.371477	-58.823085
958	57.717257	-58.823085
959	61.063036	-58.823085
960	64.408815	-58.823085
961	67.754594	-58.823085
962	71.100374	-58.823085
963	74.446153	-58.823085
964	77.791932	-58.823085
965	81.137712	-58.823085
966	84.483491	-58.823085
967	87.829270	-58.823085
968	91.175049	-58.823085
969	94.520829	-58.823085
970	97.866608	-58.823085
971	101.212387	-58.823085
972	104.558167	-58.823085
973	107.903946	-58.823085
974	111.249725	-58.823085
975	114.595504	-58.823085
976	117.941284	-58.823085
977	121.287063	-58.823085
978	124.632842	-58.823085
979	127.978622	-58.823085
980	131.324401	-58.823085
981	134.670180	-58.823085
982	138.015960	-58.823085
983	141.361739	-58.823085
984	144.707518	-58.823085
985	148.053297	-58.823085
986	151.399077	-58.823085
987	154.744856	-58.823085
988	158.090635	-58.823085
989	161.436415	-58.823085
990	164.782194	-58.823085
991	168.127973	-58.823085
992	171.473752	-58.823085
993	174.819532	-58.823085
994	178.165311	-58.823085
995	181.511090	-58.823085
996	184.856870	-58.823085
997	188.202649	-58.823085
998	191.548428	-58.823085
999	194.894208	-58.823085
1000	198.239987	-58.823085
1001	201.585766	-58.823085
1002	204.931545	-58.823085
1003	208.277325	-58.823085
1004	211.623104	-58.823085
1005	214.968883	-58.823085
1006	218.314663	-58.823085
1007	221.660442	-58.823085
1008	225.006221	-58.823085
1009	228.352000	-58.823085
1010	231.697780	-58.823085
1011	235.043559	-58.823085
1012	238.389338	-58.823085
1013	241.735118	-58.823085
1014	245.080897	-58.823085
1015	248.426676	-58.823085
1016	251.772456	-58.823085
1017	255.118235	-58.823085
1018	258.464014	-58.823085
1019	261.809793	-58.823085
1020	265.155573	-58.823085
1021	268.501352	-58.823085
1022	271.847131	-58.823085
1023	275.192911	-58.823085
1024	278.538690	-58.823085
1025	281.884469	-58.823085
1026	285.230248	-58.823085
1027	288.576028	-58.823085
1028	291.921807	-58.823085
1029	295.267586	-58.823085
1030	298.613366	-58.823085
1031	301.959145	-58.823085
1032	305.304924	-58.823085
1033	308.650703	-58.823085
1034	311.996483	-58.823085
1035	315.342262	-58.823085
1036	318.688041	-58.823085
1037	322.033821	-58.823085
1038	325.379600	-58.823085
1039	328.725379	-58.823085
1040	332.071159	-58.823085
1041	335.416938	-58.823085
1042	338.762717	-58.823085
1043	342.108496	-58.823085
1044	345.454276	-58.823085
1045	348.800055	-58.823085
1046	352.145834	-58.823085
1047	355.491614	-58.823085
1048	358.837393	-58.823085
1049	2.747872	-57.091035
1050	5.935857	-57.091035
1051	9.123842	-57.091035
1052	12.311827	-57.091035
1053	15.499812	-57.091035
1054	18.687797	-57.091035
1055	21.875782	-57.091035
1056	25.063767	-57.091035
1057	28.251752	-57.091035
1058	31.439737	-57.091035
1059	34.627722	-57.091035
1060	37.815707	-57.091035
1061	41.003692	-57.091035
1062	44.191677	-57.091035
1063	47.379662	-57.091035
1064	50.567647	-57.091035
